22084;54;33;14;140
22085;54;33;14;140
22086;54;33;14;140
24164;53;31;15;130
61569;55;43;17;145
61568;56;41;16;135
61570;56;41;16;135
61567;56;43;15;135
61571;56;43;15;135
61566;54;29;16;140
61572;54;29;16;140
61565;53;41;18;140
24750;55;29;16;140
24751;53;28;15;140
24752;53;28;15;140
24754;51;27;16;140
24756;51;27;16;140
24759;52;26;16;140
24761;52;26;16;140
24766;52;30;15;135
21572;57;30;16;135
24768;57;39;15;135
24769;57;39;15;135
24772;55;28;16;135
24773;55;28;16;135
24779;52;28;17;135
24781;52;32;17;135
24782;55;32;17;135
24785;56;29;16;135
29198;49;32;18;135
29215;53;38;17;135
29214;55;40;17;135
29219;54;36;18;135
60909;53;31;17;140
60910;50;28;17;135
60911;53;30;17;135
60925;51;30;18;130
61211;49;25;18;135
60926;49;25;18;135
60927;49;28;16;135
60928;50;28;18;135
21825;51;29;19;135
21824;51;29;19;135
21826;51;29;16;130
21827;51;30;16;130
21828;51;31;17;135
21829;49;25;18;135
22346;49;25;18;135
22347;51;30;16;135
21830;50;29;18;135
60990;51;28;14;140
60992;54;28;15;135
60991;53;29;14;140
60993;52;26;16;135
60994;51;24;15;140
60995;51;24;15;140
60996;53;35;16;140
60997;53;26;17;140
60999;52;25;19;140
61000;52;28;19;140
61001;52;28;19;140
61081;52;26;16;140
27694;53;29;17;140
21392;54;33;15;140
21219;52;30;14;140
24675;50;27;17;135
21836;50;27;17;135
21835;50;27;17;135
60923;52;29;16;135
21837;53;31;15;125
61002;48;24;16;135
61003;48;24;16;135
61004;47;24;19;135
61005;47;24;19;135
61006;51;27;18;135
24677;48;25;18;135
60924;48;25;18;135
26991;48;24;19;145
60879;50;27;17;135
26979;50;28;17;135
60880;50;27;17;135
22351;50;28;18;135
22352;47;26;15;135
21832;47;26;15;135
26993;51;26;17;135
26992;51;26;17;135
60881;51;28;16;135
60932;45;24;17;120
60882;50;24;17;135
21834;50;25;17;135
60883;44;27;16;120
24674;50;27;17;130
22349;44;25;17;120
60704;54;29;16;135
21155;54;29;17;140
21156;54;32;17;140
21159;53;36;19;145
21162;50;35;20;145
21167;51;28;17;135
21166;53;28;17;135
26251;49;29;16;140
26252;49;29;16;140
60319;64;35;18;145
60318;61;32;20;150
60317;60;29;21;150
60312;64;37;18;150
60314;60;35;21;150
60313;61;37;20;150
60311;60;32;18;150
21686;51;32;15;140
22181;50;29;16;140
60676;57;33;15;140
22624;53;26;16;135
60677;52;28;15;140
60678;50;35;15;140
22983;50;27;18;135
22626;50;25;17;135
22982;56;29;16;140
29373;46;30;18;130
22787;50;24;16;135
22789;50;25;17;135
61051;53;28;17;140
61557;55;30;17;140
61558;54;27;18;140
61554;54;32;16;140
61052;51;25;15;135
61053;49;26;18;135
61054;55;28;17;140
61055;54;33;17;130
61559;53;28;17;140
61555;53;32;17;135
27769;52;32;16;145
61560;54;37;16;145
61056;52;29;16;140
61050;52;32;15;135
61057;52;32;15;135
61059;51;30;16;140
61561;54;32;18;145
61060;50;36;17;135
61049;54;34;18;140
61556;53;42;17;140
61061;53;42;17;140
61563;53;42;17;140
61062;54;27;18;140
61564;54;27;18;140
61063;52;27;18;140
61064;53;36;16;135
61065;53;36;16;135
61066;53;39;16;135
61067;53;39;16;135
61068;52;32;17;135
61069;52;32;17;135
61070;52;32;17;135
61071;51;30;17;135
61072;51;30;17;135
23220;52;31;16;140
61212;52;42;20;140
61304;59;32;16;135
61307;56;36;15;130
61308;56;36;15;130
61220;54;35;16;145
61303;52;29;16;130
22312;55;31;16;140
22313;55;31;15;135
22314;55;31;15;135
61305;52;30;16;135
22315;54;35;16;135
22316;54;35;16;135
61213;52;29;13;130
60338;54;33;15;140
60339;53;37;16;140
60340;51;30;17;135
21520;52;27;15;135
60562;52;27;15;135
60341;53;35;14;140
60343;53;44;15;140
21523;54;34;15;135
61216;54;34;15;135
61217;52;41;17;140
61218;52;39;18;140
61219;55;31;17;135
61083;52;30;17;135
22413;52;28;18;135
22417;53;35;16;135
22418;53;35;16;135
61085;52;41;20;135
22969;53;33;17;135
22968;53;33;17;135
61086;53;33;16;135
61087;53;33;16;135
61088;52;37;17;135
61089;52;37;17;135
21344;48;26;16;140
21343;48;26;16;140
22587;51;26;16;135
29303;52;24;15;140
29310;42;23;17;130
29312;42;22;17;130
22419;50;27;17;140
24248;52;26;16;130
22574;51;28;16;135
22575;52;26;15;135
22602;52;26;17;135
22603;53;27;16;135
23029;52;25;17;135
23030;52;25;17;135
21352;54;30;15;140
61223;53;36;17;135
21403;51;27;18;135
61225;52;27;16;135
27711;53;29;14;135
61227;49;37;19;135
61228;49;37;19;135
60683;50;38;16;135
27712;53;30;17;135
27713;53;30;17;135
27714;51;31;18;135
27715;51;31;18;135
61230;50;38;17;135
61232;52;38;17;135
61231;52;38;17;135
61233;52;38;17;135
29317;45;33;20;135
29322;45;26;19;133
23379;44;25;16;130
27716;46;25;17;130
25621;45;27;20;140
60688;53;31;15;135
28645;52;35;19;145
28646;50;33;19;140
28647;52;35;19;145
28648;57;33;19;145
28652;56;37;16;145
28653;57;31;18;145
28656;56;36;17;150
28663;55;32;17;145
28664;55;32;17;145
28665;44;34;22;140
28667;57;30;18;145
28668;57;30;18;145
28669;47;38;22;145
28670;47;38;22;145
28671;47;38;22;145
28611;52;34;19;145
28613;54;27;17;145
28615;50;39;20;140
28616;50;39;20;140
28617;46;34;19;140
28618;46;34;19;140
28619;46;34;19;140
28620;54;31;17;135
28621;54;31;17;135
28622;55;39;17;140
28623;55;39;17;140
28627;60;31;18;135
28631;54;32;17;145
28632;54;32;17;145
28634;54;30;20;145
28637;54;29;18;135
28638;54;29;18;135
23673;45;23;16;125
23674;47;24;15;125
23675;47;24;15;125
23676;46;24;17;130
28005;45;26;15;125
23677;45;24;15;125
28006;45;26;15;125
24272;48;24;15;125
24274;41;33;19;125
24275;41;33;19;125
24276;50;25;16;130
27623;48;26;16;130
61176;47;30;17;130
61174;47;30;17;130
61175;47;30;17;130
61177;46;23;16;130
61178;46;23;16;130
61179;46;23;16;130
61180;50;28;16;130
61181;50;28;16;130
61182;50;28;16;130
61183;50;35;16;130
61184;50;35;16;130
61185;50;35;16;130
61186;49;24;17;135
61187;49;24;17;135
61188;49;24;17;135
61189;50;26;16;125
61190;50;26;16;125
61191;50;26;16;125
28413;44;23;15;125
28412;42;21;15;120
28414;44;23;15;125
28980;44;25;16;125
28981;42;20;15;120
28982;44;22;15;125
28983;44;22;18;120
28517;56;36;17;140
28519;54;33;17;145
28520;54;33;17;145
28521;54;33;17;145
28522;49;33;19;140
28523;49;33;19;140
28524;49;33;19;140
28526;46;41;21;145
28528;50;28;19;145
28529;50;28;19;145
28531;54;31;18;145
60051;51;42;18;140
60052;51;42;18;140
28536;52;27;18;145
28539;49;31;17;140
28540;49;31;17;140
28541;49;31;17;140
60053;52;36;17;140
28542;50;35;20;145
28544;50;35;20;145
28545;48;32;20;145
28548;52;32;17;140
28551;48;36;20;155
28552;48;36;20;155
28553;48;36;20;155
28554;55;30;17;140
28555;55;30;17;140
28556;55;30;17;140
28557;50;29;19;145
28558;50;29;19;145
28559;55;32;16;145
28561;55;32;16;145
28565;50;32;18;140
28566;50;32;18;140
28568;54;32;16;140
28569;54;32;16;140
28570;54;32;16;140
28573;48;39;20;140
28574;48;39;20;140
28575;48;39;20;140
28576;48;30;20;145
28577;48;30;20;145
28578;54;33;17;140
28579;54;33;17;140
28581;54;32;19;140
28582;54;32;19;140
28591;53;35;15;140
28592;53;35;15;140
28593;53;35;15;140
28594;47;31;21;140
28596;47;31;21;140
23287;51;27;16;135
23288;51;27;16;135
61634;51;29;15;135
23289;50;24;18;135
23290;50;24;18;135
61633;50;29;14;140
23291;52;27;15;135
23292;52;27;15;135
23293;52;26;16;135
23294;52;26;16;135
23296;51;26;16;130
23295;51;26;16;130
23297;52;26;16;130
23299;49;25;17;140
23298;49;25;17;140
27259;54;33;16;140
29425;54;33;16;140
21669;54;38;17;140
21670;54;30;17;140
21626;53;28;15;140
27263;53;29;15;140
21628;56;30;15;140
21169;55;31;15;140
21250;56;30;17;140
20965;53;27;16;135
20966;53;27;16;135
61361;54;32;16;145
60635;56;34;16;145
60636;56;32;17;140
20969;53;39;18;140
21402;60;42;15;145
21525;52;34;15;135
28023;46;31;20;145
60710;53;30;17;135
22712;54;31;17;135
22923;53;38;19;140
22710;53;27;17;140
22713;56;36;17;140
22715;53;27;17;140
22716;54;29;17;140
27511;48;23;17;130
60638;53;30;14;135
61369;53;38;14;140
61368;53;38;14;140
60640;54;35;14;135
60641;52;31;14;140
60642;52;31;14;140
61370;50;37;15;135
60643;54;39;15;135
60645;53;44;16;140
60650;53;35;15;140
60652;53;35;15;140
25000;48;25;19;140
24995;50;26;15;130
24994;50;27;15;130
28261;52;36;16;140
21537;54;27;18;140
21719;53;29;18;135
21539;53;27;18;140
27756;51;26;18;140
60443;55;31;15;145
60446;55;36;16;140
60447;53;32;18;140
60448;53;32;18;140
60449;48;38;21;145
61208;50;25;17;135
61209;50;25;17;135
29067;52;25;17;135
29071;53;28;17;135
29077;52;27;17;135
29081;51;28;17;135
60451;53;28;18;135
60452;53;28;18;135
29088;51;27;16;135
29089;51;27;16;135
29090;51;26;16;135
60453;53;28;18;135
60454;53;28;18;135
60455;53;28;18;135
60456;51;27;17;135
60457;51;27;17;135
60458;51;27;17;135
60459;52;27;18;135
60460;52;27;18;135
60461;51;25;18;135
60462;51;25;18;135
60463;50;28;17;135
60464;50;28;17;135
60465;50;28;17;135
60466;50;28;17;135
60467;52;27;17;135
60468;52;29;16;135
60470;52;29;16;135
60469;52;29;16;135
60472;54;29;15;135
60473;54;29;15;135
60474;54;29;15;135
60475;52;29;16;140
60476;52;29;16;140
60477;53;30;16;135
23794;56;35;18;145
23796;52;29;18;140
23797;52;29;18;140
23798;52;29;18;140
23799;55;32;17;140
23800;55;32;17;140
23801;55;32;17;140
23803;56;30;15;140
23804;56;30;15;140
23805;55;32;19;145
23807;55;32;19;145
23806;55;32;19;145
23808;55;31;17;145
23809;55;31;17;145
23810;55;31;17;145
23811;55;30;17;145
23812;55;30;17;145
23814;57;31;16;145
23820;51;40;20;140
23821;51;40;20;140
23822;51;40;20;140
23827;52;39;19;140
23828;52;39;19;140
23830;54;37;21;145
23831;54;37;21;145
23832;54;37;21;145
23833;55;37;17;145
23834;55;37;17;145
23835;55;37;17;145
23836;56;35;19;145
23837;56;35;19;145
23838;56;35;19;145
23839;48;40;21;150
23840;48;40;21;150
23842;48;40;21;150
23844;56;35;18;145
23845;56;35;18;145
23846;50;35;18;145
23847;50;35;18;145
23848;50;35;18;145
60450;54;29;17;140
61204;47;27;17;135
61206;49;28;15;135
61205;49;28;15;135
60485;47;28;15;135
61207;47;28;15;135
29117;47;25;17;135
29130;48;26;18;135
23849;48;28;16;130
23850;48;28;16;130
23851;48;28;16;130
23852;48;28;16;130
23855;49;27;17;135
23854;49;27;17;135
60479;48;29;18;135
60478;48;29;18;135
60480;48;29;18;135
23857;48;28;17;135
23858;48;28;17;135
23860;48;28;17;135
60481;50;26;17;135
60482;50;26;17;135
60486;47;28;15;135
22307;51;28;18;140
22308;54;28;16;140
22292;53;30;16;145
22291;53;30;16;145
22545;51;27;19;140
22538;53;31;17;140
22539;53;31;17;140
22540;52;27;20;140
22541;52;27;20;140
24125;51;27;17;143
24014;49;26;15;135
24016;48;26;15;135
24017;53;28;17;135
24031;54;30;15;138
24039;52;43;19;140
24040;52;43;20;140
24047;51;47;17;140
24041;51;46;17;140
24048;46;39;18;140
24062;52;28;14;140
24066;51;31;18;145
24068;53;33;17;141
24113;52;33;17;140
21000;53;30;16;140
24118;53;30;16;140
24120;52;26;17;135
24122;50;29;17;132
24085;52;36;18;145
24131;53;36;17;135
27947;53;28;18;140
24133;53;29;18;140
24134;51;38;20;140
24138;54;36;16;140
24143;53;34;17;142
24146;53;38;17;140
24149;52;31;17;140
24150;52;31;17;140
24205;52;39;17;140
24207;56;30;15;135
24208;49;34;18;140
24214;53;40;17;135
24421;52;32;18;140
24422;55;46;17;140
27380;49;39;20;145
27378;49;39;20;145
27379;49;38;19;145
27381;49;38;19;145
27383;46;39;23;145
27386;53;39;18;145
27388;54;37;18;145
27390;48;36;21;145
27389;48;36;21;145
27392;48;35;20;145
27394;48;30;18;145
27395;48;30;18;145
27397;51;25;18;145
27396;51;25;18;145
22154;52;36;16;140
21555;54;37;16;140
21556;54;37;16;140
21557;55;41;15;140
21577;55;40;19;145
21578;55;34;18;135
21580;55;34;18;135
23001;46;24;20;135
23002;50;25;19;135
23072;50;25;19;138
23080;49;25;17;138
23074;49;25;17;138
23079;50;25;19;138
23075;49;25;17;138
23009;50;31;19;140
23010;53;28;15;135
23052;56;28;14;135
23054;55;32;17;140
23058;52;25;18;140
23048;53;26;17;135
23086;53;27;17;135
23087;50;29;20;135
23050;50;30;20;135
23016;51;24;16;140
23036;51;24;16;140
23077;53;26;15;140
23063;53;26;16;140
23018;53;34;19;145
23088;54;32;14;135
23092;52;29;19;140
23093;53;32;18;140
23094;51;25;15;135
23095;51;26;19;135
21564;53;36;18;140
21563;53;36;18;140
21567;52;35;18;140
21566;52;35;18;140
21569;53;32;17;140
21568;53;32;17;140
21663;51;40;17;135
21570;51;40;17;135
21665;52;29;16;135
21664;52;29;16;135
21666;52;43;18;140
60766;54;29;16;135
60767;54;29;16;135
22529;54;27;17;135
60768;51;25;17;135
60091;51;27;16;135
23272;52;25;15;140
26050;52;24;15;140
23273;51;31;15;140
60769;49;24;17;135
60770;49;24;17;135
23276;52;26;15;140
60772;54;30;15;135
60773;52;28;16;135
60774;52;28;16;135
60775;49;28;16;135
23277;49;27;16;135
60777;48;23;16;130
60778;48;23;16;130
60779;48;28;17;135
60780;48;28;17;135
60781;48;23;17;130
60782;48;23;17;130
60783;49;26;17;135
60784;49;26;17;135
27350;53;26;13;135
27351;53;27;13;135
20930;52;27;16;140
20933;51;27;16;135
20934;51;28;16;135
20931;51;27;15;135
20932;53;27;17;140
20935;50;27;16;135
20936;52;27;15;130
20937;52;27;15;130
20938;49;30;18;140
20941;53;31;15;135
20942;53;31;15;135
20943;51;34;17;140
60378;51;28;18;130
60379;51;28;18;130
60380;53;30;17;135
60381;53;27;17;130
60382;51;28;16;135
60383;51;25;17;130
22783;52;26;15;130
22784;50;26;16;135
22785;52;29;15;135
61768;52;27;17;135
61769;54;29;16;135
61770;53;31;16;135
61771;45;31;20;135
61772;45;31;20;135
61773;45;31;20;135
61774;49;31;19;135
61777;53;32;14;135
61775;52;27;18;135
61776;51;25;19;140
21416;49;25;17;135
23421;49;26;17;135
21422;51;27;19;130
61778;52;26;15;135
61779;52;26;15;135
61780;52;26;15;135
60232;47;31;16;130
60234;51;26;16;135
60236;52;26;16;135
60237;52;26;16;135
60238;52;26;16;135
60940;52;25;14;128
60941;56;27;16;130
60942;53;26;18;135
60943;54;26;16;135
60944;51;26;18;135
60945;51;26;18;135
60946;51;26;18;135
60947;52;29;17;135
60948;52;29;17;135
60949;52;29;17;135
60950;51;25;18;135
60951;50;27;19;135
60952;50;27;19;135
60953;53;26;17;140
60954;53;30;17;140
60955;53;30;17;140
60956;53;30;17;140
60957;54;35;16;140
60958;53;26;15;140
60960;52;33;16;140
60961;51;27;19;135
60962;54;36;17;135
60963;51;29;18;135
60964;53;28;17;135
60965;52;28;18;135
60966;52;28;18;135
60967;53;26;19;140
60968;53;25;19;140
60969;53;31;19;142
60970;53;31;19;142
60972;53;29;19;140
60973;53;29;19;140
60974;51;28;16;135
23312;51;30;18;135
23314;52;26;18;135
23316;53;26;16;140
23319;52;33;16;140
23320;54;26;18;140
28830;49;28;19;140
28831;51;26;15;135
28833;53;26;15;135
22431;53;27;16;135
22432;50;27;16;135
22433;49;31;15;135
22434;48;25;17;135
22437;52;34;17;140
22440;54;42;17;135
22441;54;42;17;135
22443;52;38;17;135
60816;50;31;18;142
60817;53;26;18;135
60818;53;25;19;135
60819;51;28;15;135
60820;51;29;15;135
60821;51;28;15;135
60822;51;29;15;135
60823;51;28;15;135
60824;50;25;17;140
60825;54;37;17;140
60826;52;34;18;140
60827;49;35;19;135
60828;49;35;19;135
60849;50;25;17;135
60850;50;25;17;135
60852;46;22;17;135
60853;46;22;17;135
60855;51;35;16;140
60856;51;35;16;140
60857;52;27;18;140
60830;50;25;16;140
60832;52;24;16;140
60837;46;24;17;135
60840;49;25;17;140
60843;45;29;15;123
60844;44;28;16;123
60845;44;28;16;123
60846;40;27;16;123
60847;40;27;16;123
60848;57;38;16;135
60257;53;32;17;135
60258;53;32;17;135
60259;55;32;18;135
60260;54;35;16;140
60699;51;30;19;140
60263;52;29;18;135
60264;50;23;17;135
60265;50;23;17;135
60266;50;23;17;135
60267;54;27;19;140
60268;54;27;19;140
60269;52;28;19;140
60270;52;28;19;140
60271;52;28;19;140
61590;55;37;17;140
61591;55;37;17;140
60272;51;27;19;140
60273;51;27;19;140
60277;50;27;16;135
60279;52;29;17;135
60280;52;28;17;135
60281;54;28;16;140
60282;51;28;14;135
60283;51;28;14;135
61588;53;29;14;135
60289;50;44;16;140
61593;50;43;16;140
60290;50;43;16;140
26137;46;28;20;140
26138;46;28;20;140
26139;46;28;20;140
23120;50;23;17;135
61670;52;34;18;140
61651;52;34;16;135
28676;52;36;16;135
28677;52;36;16;135
28678;52;36;16;135
60531;50;27;17;135
61653;51;31;18;135
28681;53;29;17;130
28682;53;29;17;130
28683;52;29;16;135
28685;52;29;16;135
28686;52;29;16;135
60532;53;33;16;135
27126;52;26;16;135
61654;52;29;17;135
61655;52;29;17;135
28693;53;36;17;130
28694;52;24;17;135
28695;52;24;17;135
28698;52;26;16;135
60534;50;27;19;130
60055;50;38;17;140
60056;50;38;17;140
60057;50;38;17;140
28702;52;36;20;135
28703;50;36;18;130
28704;52;36;20;135
28706;51;29;17;135
61656;50;35;18;140
28711;51;30;18;140
28713;51;30;18;140
22854;49;24;17;130
22853;49;24;17;130
22860;45;25;14;125
22862;45;25;14;125
22861;45;25;14;125
22864;47;24;16;125
22867;51;25;15;125
22868;51;25;15;125
22869;47;23;15;125
22871;47;23;15;125
22874;50;28;13;130
22872;50;28;13;130
22873;50;28;13;130
22875;47;27;14;125
22878;48;24;16;125
22877;48;24;16;125
22879;48;24;16;125
22881;46;24;15;120
22883;47;26;16;125
22884;44;24;13;115
22885;44;24;13;115
22886;47;23;15;120
22887;47;23;15;120
22888;47;23;15;120
60535;50;26;17;135
60536;50;27;17;135
28719;55;34;16;135
28721;52;28;16;135
28722;52;28;16;135
28727;52;30;17;140
28728;52;30;17;140
28730;56;36;18;135
28732;51;30;18;135
28733;51;30;18;135
28734;51;30;18;135
60537;53;27;16;135
28735;53;35;17;135
28736;53;35;17;135
28737;53;35;17;135
28738;52;26;16;135
28739;52;26;16;135
28745;51;25;15;130
28747;54;34;17;135
28748;54;34;17;135
28749;54;34;17;135
28751;52;27;17;135
28758;49;29;16;135
28759;49;29;16;135
61658;51;32;15;125
28760;52;32;17;130
28761;52;32;17;130
60539;50;28;16;130
60540;50;28;16;130
61659;48;31;18;135
61660;51;34;18;130
28766;53;37;16;135
28767;53;37;16;135
28768;53;30;15;135
28769;53;30;15;135
28770;53;35;14;140
60541;50;27;18;140
22449;50;27;18;140
27812;46;26;15;125
60171;45;22;15;120
60176;50;25;18;130
60177;52;29;15;135
60178;52;29;15;135
60172;45;22;16;125
60173;45;22;16;125
60179;52;27;16;135
60180;52;27;16;135
28231;52;26;16;135
28232;48;25;15;135
28233;48;25;15;135
28235;54;28;15;135
28014;54;27;15;135
28234;54;28;15;135
28010;53;32;15;141
28032;52;27;15;138
27943;52;27;17;135
27945;52;27;17;135
29586;52;26;14;135
28049;52;25;14;135
28050;52;30;17;130
28052;52;25;14;140
28058;52;26;17;140
28085;51;35;20;145
28087;51;35;20;145
28094;52;33;17;145
28108;51;39;19;140
28064;50;33;16;140
28065;50;33;16;140
28067;52;30;15;135
28071;51;30;17;135
28075;53;26;17;135
28195;55;29;15;135
28196;54;34;14;135
28197;54;29;14;135
28198;52;32;16;135
28199;52;28;16;130
28200;53;28;15;140
21009;52;27;18;138
21211;54;30;14;125
21012;49;26;16;135
21020;54;24;17;135
21025;53;24;18;135
21040;53;25;17;135
21042;53;25;17;135
21048;51;24;17;135
21078;46;26;16;130
21079;45;24;17;130
21081;55;28;17;140
21095;52;31;17;140
21096;53;28;15;138
21120;50;36;16;145
21129;51;26;17;135
21133;53;31;16;140
21135;55;32;14;140
21136;51;25;17;135
61121;54;27;17;135
21145;55;24;17;135
21146;55;25;17;135
21147;54;24;18;135
21153;53;29;17;138
21154;54;32;16;135
22105;53;26;18;140
22106;59;28;15;140
22107;52;26;17;135
22109;53;27;18;135
21472;55;33;13;140
21473;55;33;13;140
21552;55;33;13;140
21469;55;33;13;140
21470;55;33;13;140
21471;55;33;13;140
21553;54;33;18;135
21554;57;35;18;140
61092;53;27;18;140
61093;48;26;18;140
61095;52;27;13;140
61097;51;27;18;138
61098;53;31;17;139
61100;50;29;16;138
61111;51;29;17;135
61112;53;30;18;135
61113;53;30;18;135
60487;45;33;20;140
60488;45;33;20;140
60489;48;27;16;130
60491;52;26;16;135
60492;53;29;15;135
60493;44;33;17;125
60494;44;33;17;125
60495;53;27;17;135
60496;53;27;17;135
60497;52;26;16;140
60498;52;26;16;140
60499;50;35;19;145
24402;50;35;19;145
60501;50;35;19;145
26309;49;24;18;135
22294;54;43;14;140
22299;54;32;16;135
22276;52;30;17;140
22277;52;30;17;140
61364;52;31;16;135
22268;57;41;13;135
22281;51;33;16;135
61365;52;37;16;135
22285;51;29;17;135
22284;51;29;17;135
22286;51;29;17;135
22288;49;28;17;135
22289;52;28;17;135
22287;50;28;17;135
22290;52;28;17;135
21529;54;43;14;140
21530;52;35;17;140
61366;52;27;15;140
61367;52;27;15;140
60582;51;29;16;140
60654;52;42;18;140
60655;52;42;18;140
60658;52;31;14;140
61371;52;33;16;130
61372;53;32;15;135
61373;51;39;16;140
61374;51;30;16;140
29384;51;26;15;135
29385;51;26;15;135
29386;51;26;15;135
60514;51;27;19;140
21725;51;29;15;135
61583;52;30;16;135
61584;52;30;16;135
61585;52;30;16;135
61586;51;27;15;130
22554;52;31;16;130
22555;52;31;16;130
61580;47;39;18;135
61581;49;35;16;135
60515;52;28;15;140
21585;52;28;15;140
60516;52;28;15;140
21587;53;28;18;140
60517;53;28;18;140
21590;53;30;17;135
61582;52;25;17;135
60518;52;25;17;135
60519;51;29;17;130
60520;51;29;17;130
60521;51;29;17;130
60522;53;34;16;140
27898;51;29;17;135
27899;50;25;17;130
22558;52;27;17;135
27896;50;26;16;135
60524;49;26;14;130
27900;51;28;17;135
28777;51;35;16;133
28778;54;37;18;143
28779;51;27;16;135
28782;47;23;17;130
28783;47;23;17;130
28784;52;39;17;135
28787;51;28;16;135
28789;49;25;16;130
28790;49;25;16;130
28791;49;25;16;130
28792;50;27;17;140
28793;50;27;17;140
28794;50;27;17;140
60542;50;25;16;125
60543;50;25;16;125
28798;53;27;15;135
28800;53;27;15;135
28801;47;32;19;130
28802;47;32;19;130
28803;47;32;19;130
60058;51;27;17;135
60059;51;27;17;135
28805;53;26;16;135
28806;53;26;16;135
28808;52;26;17;133
28809;52;26;17;133
60544;50;25;15;130
60545;50;25;15;130
60546;50;26;15;130
28810;51;28;16;145
28811;51;28;16;145
28812;51;28;16;145
28814;48;24;16;130
28815;48;24;16;130
28817;50;27;14;130
28819;53;30;17;135
28820;53;30;17;135
60547;52;30;16;135
60548;54;25;17;140
60549;54;25;17;140
21328;52;27;13;135
28821;53;25;14;135
28823;50;32;17;130
28824;50;32;17;130
28825;51;27;16;135
28827;51;27;16;135
28828;49;25;16;125
28829;49;25;16;125
27157;49;24;14;130
28836;54;30;18;135
28837;54;30;18;135
60061;52;38;18;140
60060;52;38;18;140
28839;52;25;18;140
28840;52;25;18;140
28841;52;25;16;140
28842;52;25;16;140
28843;50;36;19;140
28845;49;24;16;130
28846;49;24;16;130
28847;49;24;16;130
28848;53;27;15;130
60062;51;25;15;135
60064;51;25;15;135
60063;51;25;15;135
28850;51;24;14;135
28851;51;24;14;135
28852;50;25;16;130
28853;50;25;16;130
28854;50;25;16;130
60105;53;25;16;140
21329;53;26;16;140
28861;54;30;14;130
28862;54;30;14;130
28863;54;30;14;130
28865;53;32;18;135
28866;53;32;18;135
28867;50;25;16;135
28872;48;22;13;135
28873;48;32;16;135
28876;51;27;15;135
28878;51;27;15;135
28879;49;24;14;135
60106;48;22;16;132
60550;48;22;16;132
28016;53;26;16;135
28259;53;33;16;140
20958;54;35;15;140
27654;54;35;15;140
20960;54;35;15;140
22675;44;25;18;120
22676;44;25;18;120
28912;52;25;16;135
21304;52;27;17;135
28913;52;27;17;135
21269;52;27;16;135
61661;49;27;19;135
61662;51;34;18;135
60551;51;26;17;135
60552;53;29;17;135
61663;53;29;17;135
21308;51;27;16;130
28915;51;27;16;130
21313;50;29;15;130
21314;55;27;15;135
21315;51;27;17;135
60558;54;26;15;135
60559;54;26;15;135
61664;52;26;17;135
61665;50;42;17;135
21316;51;28;15;130
61666;51;28;15;130
21317;50;26;17;130
61667;51;29;15;135
61669;49;25;15;130
61668;49;25;15;130
24265;55;43;13;140
24266;55;43;13;140
24267;52;36;16;140
24268;52;36;16;140
22956;54;35;17;140
26183;50;25;17;130
60092;52;27;18;135
60093;52;27;18;135
60094;49;24;17;130
60095;52;25;16;135
60096;52;25;16;135
60097;52;25;16;135
60098;52;27;15;135
60099;52;27;15;135
60100;52;27;15;135
60101;49;27;16;135
60102;49;27;16;135
60103;49;27;16;135
27663;51;27;16;130
27667;51;27;16;130
27674;51;29;15;130
26838;52;25;17;135
61408;55;31;16;135
61405;55;42;17;140
61409;56;37;16;140
61410;56;37;16;140
61412;47;26;18;130
61311;53;29;13;135
61313;53;29;13;135
61314;53;29;14;135
61315;53;29;15;135
61318;54;39;18;135
61317;54;39;18;135
61320;52;40;18;135
61321;52;38;15;135
61322;53;34;16;135
61323;53;29;16;135
61325;52;27;17;135
61324;52;27;17;135
61327;56;29;18;145
61326;56;29;18;145
61328;56;33;17;140
61331;54;31;17;135
61329;54;31;17;135
61330;54;31;17;135
61333;53;33;16;135
61332;53;33;16;135
61334;53;45;18;140
61335;53;45;18;140
21506;51;38;17;140
61358;54;32;16;135
61359;56;38;15;140
21500;51;32;17;140
21504;51;31;16;135
21502;53;32;18;140
21503;53;32;18;140
60588;49;35;21;140
60594;53;26;19;135
60593;56;39;12;135
60590;56;41;15;135
61550;53;37;18;140
22728;52;27;17;140
22729;52;29;19;135
22731;53;29;18;140
22732;52;25;18;135
22740;52;33;18;140
22067;52;25;17;135
22070;59;28;14;140
22071;52;26;17;135
22074;52;27;17;135
22075;53;27;18;135
22076;54;26;17;135
20833;55;27;17;135
20835;56;26;17;142
20838;56;26;17;142
20843;52;26;18;140
20806;54;28;18;140
20812;55;28;18;145
20865;55;30;17;135
20885;55;34;19;145
22766;49;26;15;135
22767;49;26;15;135
60386;52;25;17;135
22770;50;26;15;135
22771;50;26;15;135
60387;50;25;17;135
60388;48;25;16;135
60391;50;26;16;135
22774;51;26;16;135
60392;53;23;17;135
28954;55;33;15;130
61132;56;30;15;140
61133;52;28;18;135
61134;54;27;14;140
61091;53;32;19;135
61129;52;27;15;135
61130;54;31;16;130
61131;53;27;19;140
61135;53;41;18;140
61136;49;40;15;140
61137;55;30;17;140
29936;44;29;15;125
29937;43;37;15;125
27009;43;37;15;125
29617;55;35;16;140
60240;53;34;17;140
60241;54;32;16;140
60246;54;38;17;140
60247;54;37;17;140
60249;53;32;18;140
60250;54;30;19;140
60251;54;35;16;140
60253;53;32;18;140
60254;54;35;17;140
26487;50;27;17;138
